"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"ppx1x2x3p[2,67,1]",1.3754794750499,1.29613,1.17961618846191,164.2,0.95,0.558518,2.48168,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,67,1]",1.29157525548902,1.25977,1.22450269385903,196.6,0.95,0.708372,1.90883,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,67,1]",1.45213334730539,1.41835,1.36550556494428,264,0.95,0.890902,2.13482,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,67,1]",1.22077496007984,1.16518,1.08583057948026,153.1,0.95,0.661861,2.02452,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,67,1]",1.8431523253493,1.82861,1.88474394141484,208.1,0.95,1.2148,2.5846,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,67,1]",1.97610349700599,1.94509,2.00997110423372,248.2,0.95,1.02312,3.08017,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,67,1]",2.18700199600798,2.11847,2.0400938489253,269.2,0.95,1.28559,2.9612,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,67,1]",2.30434001996008,2.26358,2.23238693640889,271.4,0.95,1.48012,3.1784,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,67,1]",2.38034982634731,2.30692,2.04472608573651,231.8,0.95,1.25114,3.67314,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,67,1]",3.18183077844311,3.09919,3.01490401889476,276.7,0.95,2.12059,4.24301,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,68,1]",1.7510376746507,1.72521,1.60978534431862,75.5,0.95,1.10157,2.44047,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,68,1]",2.32436389221557,2.17591,2.05089999487101,183.3,0.95,0.941876,3.98226,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,68,1]",2.19190331337325,2.15119,2.13177033075097,64.4,0.95,1.20559,3.25135,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,68,1]",2.4630379241517,2.39458,2.3549757263251,53.3,0.95,1.47888,3.51202,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,68,1]",2.07221189221557,1.99012,1.80492418098235,54.5,0.95,1.11677,3.35559,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,68,1]",3.12398794411178,3.10093,3.21975013272173,52.9,0.95,1.99694,4.14709,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,68,1]",3.34559542914172,3.28947,3.2838145158452,99.7,0.95,1.76237,5.22732,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,68,1]",3.70994289421158,3.5938,3.45008997442445,71.7,0.95,2.36095,5.10244,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,68,1]",3.90356339321357,3.8572,3.87664363186107,112.3,0.95,2.47491,5.36269,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,68,1]",4.03636848303393,3.89868,3.69364322268474,84.3,0.95,2.09687,6.08704,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,68,1]",5.38961740518962,5.29397,5.01117428622849,87.9,0.95,3.85149,7.11112,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,69,1]",1.17198974650699,1.14,1.07551581336811,306.2,0.95,0.770632,1.66197,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,69,1]",1.5603088243513,1.46401,1.40472161495493,226,0.95,0.700409,2.79602,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,69,1]",1.46621817764471,1.43161,1.29100371903169,267.1,0.95,0.799366,2.17036,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,69,1]",1.65013854491018,1.61144,1.54455569218909,341.6,0.95,0.97021,2.34417,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,69,1]",1.3866370998004,1.33786,1.2223582353493,225,0.95,0.715899,2.26346,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,69,1]",2.09400203592814,2.03399,1.93061412561842,305.6,0.95,1.43822,2.91686,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,69,1]",2.25040808383234,2.16168,2.11273598534814,292.1,0.95,1.23164,3.68475,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,69,1]",2.48384694610778,2.43196,2.30743925444946,275.4,0.95,1.64808,3.48487,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,69,1]",2.61691832335329,2.57367,2.44513976217868,322,0.95,1.76718,3.59781,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,69,1]",2.71251199600798,2.6202,2.42197754753286,283.1,0.95,1.35551,4.14853,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,69,1]",3.61313141716567,3.56075,3.18740554021497,333.8,0.95,2.60174,4.90561,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,70,1]",0.939694558882236,0.918315,0.882202195884467,310.5,0.95,0.659187,1.28067,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,70,1]",1.25371678043912,1.19581,1.18457360891906,246.7,0.95,0.55279,2.21585,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,70,1]",1.17391431536926,1.15318,1.09315597982613,116.3,0.95,0.668534,1.66549,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,70,1]",1.32189918962076,1.3073,1.29861287728133,211.1,0.95,0.892026,1.78298,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,70,1]",1.1134162754491,1.07277,1.03487512223006,260.4,0.95,0.605448,1.7367,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,70,1]",1.68038249301397,1.65987,1.6460588425037,287.9,0.95,1.20983,2.21039,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,70,1]",1.80529977045908,1.74067,1.64405587900529,129.2,0.95,1.01735,2.74953,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,70,1]",1.99602766467066,1.97737,1.9272708389534,259.1,0.95,1.31249,2.60996,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,70,1]",2.10226383233533,2.086,2.07787023584217,311.1,0.95,1.472,2.78615,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,70,1]",2.16988664670659,2.11794,1.87622562153339,267.7,0.95,1.04516,3.073,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,70,1]",2.90174570858283,2.88135,2.84517237876868,197.2,0.95,2.23456,3.77054,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,71,1]",0.988556143712575,0.982671,1.00094299060319,380.5,0.95,0.604006,1.38508,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,71,1]",1.31914119560878,1.26089,1.15381634913649,245.5,0.95,0.446872,2.31641,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,71,1]",1.23799959481038,1.22215,1.18688131971854,324.5,0.95,0.724397,1.90651,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,71,1]",1.39156326147705,1.36198,1.33282399753885,427.3,0.95,0.841365,1.96674,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,71,1]",1.17270213173653,1.13533,1.08133453675845,282.5,0.95,0.597654,1.89211,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,71,1]",1.76775603393214,1.75736,1.77784792570946,388.5,0.95,1.09033,2.41749,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,71,1]",1.89480432335329,1.86401,1.89309203676078,363.3,0.95,1.00743,2.97962,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,71,1]",2.09902759081836,2.07674,2.10909102591915,324.4,0.95,1.33882,3.03088,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,71,1]",2.21178780439122,2.17949,2.07434143079414,363.6,0.95,1.36835,3.0008,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,71,1]",2.28621431137725,2.2078,2.05715944178273,274.8,0.95,1.18713,3.44961,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,71,1]",3.05506177644711,3.03442,2.93187910859851,378.8,0.95,2.02525,4.17415,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,72,1]",1.0098069241517,1.00572,1.02420329218702,370.1,0.95,0.62965,1.36562,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,72,1]",1.35042101996008,1.28752,1.26765562068142,196.3,0.95,0.498902,2.27932,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,72,1]",1.26800732734531,1.2322,1.20317700266867,275.6,0.95,0.667562,1.87799,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,72,1]",1.421756500998,1.39031,1.33256666075779,342.8,0.95,0.9168,2.04251,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,72,1]",1.20426799201597,1.14604,1.04599302658558,244.6,0.95,0.53235,1.96334,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,72,1]",1.80348652295409,1.79491,1.82877317837227,342.5,0.95,1.12102,2.36325,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,72,1]",1.9327619500998,1.8668,1.7108771655565,245.5,0.95,0.939124,2.87104,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,72,1]",2.14441357285429,2.12585,2.111404450298,189.7,0.95,1.44712,3.00147,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,72,1]",2.25696439121756,2.20408,2.14185236743385,282.1,0.95,1.49799,3.18503,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,72,1]",2.3228979241517,2.28719,2.20889983972597,238.3,0.95,1.31934,3.41737,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,72,1]",3.12004766467066,3.09908,3.10668684651878,343.4,0.95,2.10257,4.24558,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,73,1]",0.989846303393214,0.946462,0.897854103784695,290.1,0.95,0.619627,1.46373,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,73,1]",1.32444727944112,1.25279,1.00364091983197,186.7,0.95,0.433096,2.32802,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,73,1]",1.23544841117764,1.17578,1.11707922942259,196.2,0.95,0.712931,1.92449,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,73,1]",1.38983839720559,1.33943,1.23895911657576,311,0.95,0.841799,1.99415,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,73,1]",1.17820522954092,1.12918,0.965415779670807,227.4,0.95,0.467569,1.96746,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,73,1]",1.76599857884232,1.71215,1.61669398777242,284.8,0.95,1.06443,2.43376,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,73,1]",1.9008877005988,1.80765,1.6221489749424,313.3,0.95,0.803113,3.06233,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,73,1]",2.09826129740519,2.00604,1.92928261797222,161.6,0.95,1.37837,3.14858,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,73,1]",2.2091197005988,2.15217,2.08234216950609,236.5,0.95,1.32122,3.09654,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,73,1]",2.28665143712575,2.18334,1.98989345402027,247.5,0.95,1.18476,3.68342,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,73,1]",3.05503415169661,2.9825,2.87990620521811,264.1,0.95,1.92559,4.31683,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,74,1]",1.05719974650699,1.04067,1.04099782335027,261.7,0.95,0.656895,1.52266,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,74,1]",1.41146702994012,1.32266,1.21980579910711,257,0.95,0.576603,2.60815,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,74,1]",1.32761273053892,1.2895,1.30220301390665,250,0.95,0.606882,2.0132,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,74,1]",1.49058015169661,1.44344,1.35741749992451,230.9,0.95,0.899399,2.29181,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,74,1]",1.25337901197605,1.22583,1.22199773148956,235.7,0.95,0.5608,2.05881,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,74,1]",1.89080828343313,1.84877,1.79480299740554,248.3,0.95,1.18612,2.71941,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,74,1]",2.01997077245509,1.96994,1.90701543937432,270.3,0.95,1.03371,3.00485,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,74,1]",2.2410098003992,2.1611,2.07972626650042,248.3,0.95,1.48909,3.38215,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,74,1]",2.36342852295409,2.30224,2.24918141238374,225,0.95,1.55104,3.49999,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,74,1]",2.43847414570858,2.35199,2.25760459132362,229.3,0.95,1.14867,3.68508,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,74,1]",3.26812610778443,3.20313,3.17394095059109,231.7,0.95,2.1119,4.65961,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,75,1]",0.896458037924152,0.895789,0.902260824013669,196.8,0.95,0.601491,1.21058,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,75,1]",1.19763865469062,1.16151,1.11651625628825,167.8,0.95,0.422455,1.92751,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,75,1]",1.12470973453094,1.10237,1.012758055312,159.4,0.95,0.598124,1.60019,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,75,1]",1.25931484231537,1.23985,1.20749589726631,303.4,0.95,0.79751,1.67207,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,75,1]",1.0673417744511,1.04341,1.01211499664985,109.3,0.95,0.486562,1.70374,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,75,1]",1.60121415169661,1.58577,1.55831038442421,255.9,0.95,1.09388,2.08736,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,75,1]",1.71816785828343,1.65862,1.63265808006635,204,0.95,0.946947,2.66105,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,75,1]",1.89868321556886,1.89962,1.90522753575216,273,0.95,1.40229,2.58813,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,75,1]",2.00425588822355,1.99134,1.95898121864544,252.8,0.95,1.34107,2.66366,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,75,1]",2.06802411576846,2.01317,1.93033919697746,225.2,0.95,1.20713,3.04718,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,75,1]",2.7727624750499,2.7323,2.63687335545624,227.7,0.95,1.79914,3.56745,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,76,1]",1.12164303992016,1.10154,1.07426083384084,224.9,0.95,0.805462,1.55235,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,76,1]",1.48714572854291,1.40663,1.29308699330069,284.1,0.95,0.646247,2.48692,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,76,1]",1.39587980838323,1.3748,1.34916172510752,279,0.95,0.881184,1.93212,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,76,1]",1.57826521556886,1.55814,1.60461143981684,263.6,0.95,1.0756,2.26676,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,76,1]",1.33014905988024,1.29769,1.23717459253383,220,0.95,0.674273,2.07409,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,76,1]",2.00383568862275,1.98017,1.95231742548425,222.6,0.95,1.47294,2.64893,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,76,1]",2.12838211576846,2.07895,2.01041752702542,344.4,0.95,1.32202,3.05357,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,76,1]",2.37501624750499,2.33207,2.2900677999508,271.4,0.95,1.68506,3.13231,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,76,1]",2.50403033932136,2.48086,2.46431431793303,251.7,0.95,1.73925,3.20083,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,76,1]",2.58345449101796,2.50314,2.40305994223578,239.4,0.95,1.52929,3.79365,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,76,1]",3.46048600798403,3.42618,3.34350429623268,253.1,0.95,2.59403,4.42493,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,77,1]",1.11069565269461,1.08631,1.02809316851149,267.4,0.95,0.773032,1.44393,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,77,1]",1.47158447704591,1.40506,1.22706668425933,207.5,0.95,0.612728,2.47935,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,77,1]",1.38835555888224,1.35215,1.30567509153672,197,0.95,0.851507,1.9391,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,77,1]",1.56505396407186,1.52805,1.49110823659863,262.6,0.95,1.05757,2.11593,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,77,1]",1.31403043912176,1.26433,1.18261978123286,234.5,0.95,0.79087,2.08356,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,77,1]",1.9835597005988,1.95826,1.85897990900416,276.9,0.95,1.51834,2.50838,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,77,1]",2.1261705988024,2.0799,2.04260928026553,275.7,0.95,1.10036,3.04997,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,77,1]",2.35268826347305,2.31904,2.2667351912355,217.6,0.95,1.71046,2.97707,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,77,1]",2.47951089820359,2.44529,2.42314940860507,286.9,0.95,1.84987,3.16141,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,77,1]",2.54793724550898,2.50827,2.32802166410775,329.8,0.95,1.68497,3.6623,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,77,1]",3.42631840319361,3.38411,3.30776045937465,352.6,0.95,2.75007,4.27803,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,78,1]",1.15588142914172,1.1244,1.09118978995055,236.1,0.95,0.67035,1.62404,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,78,1]",1.52332941317365,1.45238,1.39290934405478,232,0.95,0.659516,2.57184,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,78,1]",1.44530478842315,1.39854,1.18823197250195,197,0.95,0.774732,2.15647,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,78,1]",1.62896466866267,1.57805,1.5294295930572,268,0.95,0.937506,2.38362,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,78,1]",1.36719831736527,1.32473,1.20622643664731,241.7,0.95,0.599959,2.12003,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,78,1]",2.06496564870259,2.01637,1.92637781988325,242.3,0.95,1.3309,2.87027,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,78,1]",2.20486423552894,2.11799,2.0262070604959,245.9,0.95,1.09059,3.45158,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,78,1]",2.45003958083832,2.40765,2.21994347286668,290.6,0.95,1.43076,3.46325,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,78,1]",2.58161660678643,2.51753,2.36913936143394,230,0.95,1.58668,3.70244,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,78,1]",2.65976405189621,2.57541,2.44119311978658,304.7,0.95,1.45295,3.9893,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,78,1]",3.56480906187625,3.51044,3.32415084262857,301.1,0.95,2.11668,4.69291,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,79,1]",1.01225264271457,0.991959,0.940569583904381,311.8,0.95,0.647301,1.45616,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,79,1]",1.35480739121756,1.27017,1.20941734019981,180.8,0.95,0.489113,2.48591,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,79,1]",1.26522726546906,1.22391,1.07820587248488,255.2,0.95,0.730694,1.89714,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,79,1]",1.4236206247505,1.37585,1.27517419261301,317,0.95,0.813048,2.04979,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,79,1]",1.20030114371257,1.14993,1.06550861802494,256,0.95,0.557049,1.90489,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,79,1]",1.81105033932136,1.77523,1.73770024796061,293.3,0.95,1.08389,2.52293,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,79,1]",1.94250258483034,1.91489,2.06721371653698,254.9,0.95,0.925888,3.0038,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,79,1]",2.1448878243513,2.11519,2.05657078073506,284.2,0.95,1.29281,2.98009,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,79,1]",2.25904057884232,2.22622,2.18199723750947,312.9,0.95,1.41351,3.11974,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,79,1]",2.33082453093812,2.2488,2.13741459395865,268.3,0.95,1.29563,3.62703,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,79,1]",3.12367528942116,3.09975,3.00996446036383,308.6,0.95,2.02882,4.25501,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,80,1]",1.06979288822355,1.06829,1.08647212931669,295.2,0.95,0.818561,1.39675,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,80,1]",1.42310190818363,1.35746,1.28441288887136,267.9,0.95,0.56169,2.42074,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,80,1]",1.33911707784431,1.32889,1.35237064172744,276.8,0.95,0.83653,1.86592,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,80,1]",1.50773552694611,1.49557,1.49013351245938,315.9,0.95,1.06736,2.00758,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,80,1]",1.27044502794411,1.22829,1.13784642438234,235.6,0.95,0.677914,1.94604,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,80,1]",1.91488289421158,1.90887,1.94358229822151,291.6,0.95,1.47792,2.4507,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,80,1]",2.05617302994012,2.00769,2.03174578979168,274.7,0.95,1.12831,2.94982,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,80,1]",2.26853696606786,2.27028,2.34280481771562,361.7,0.95,1.71747,2.88769,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,80,1]",2.39014664670659,2.36927,2.35149643420022,315.1,0.95,1.80341,3.03294,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,80,1]",2.46920848303393,2.43235,2.29861610452835,246.8,0.95,1.44721,3.59474,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,80,1]",3.30681594810379,3.30004,3.19547391102956,322.8,0.95,2.58307,4.02125,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,81,1]",1.07097630339321,1.05166,1.03774817192608,260.3,0.95,0.682369,1.45503,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,81,1]",1.43039982834331,1.36143,1.27663522141171,225.4,0.95,0.460202,2.38935,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,81,1]",1.34208199401198,1.30957,1.25810131683483,132,0.95,0.804111,2.02362,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,81,1]",1.50725693612774,1.48562,1.49269988798046,276.8,0.95,0.963996,2.15875,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,81,1]",1.26989557884232,1.22995,1.22320202388225,233.6,0.95,0.61254,2.08048,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,81,1]",1.91227966067864,1.87739,1.82026394009778,385.3,0.95,1.23269,2.52044,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,81,1]",2.0494373253493,2.00768,2.00618949551304,273.9,0.95,1.06754,3.13918,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,81,1]",2.2709877245509,2.21263,2.0584770533204,317.7,0.95,1.42607,3.0979,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,81,1]",2.39009121756487,2.34125,2.24005041573372,305.3,0.95,1.65142,3.33639,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,81,1]",2.47469149700599,2.42487,2.46387493941172,301.8,0.95,1.3387,3.75579,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,81,1]",3.30525461077844,3.2786,3.31858585296797,315.1,0.95,2.27835,4.33483,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,82,1]",1.22073810179641,1.20227,1.20729245566746,280,0.95,0.76264,1.66078,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,82,1]",1.62388928942116,1.54419,1.45356625494302,288,0.95,0.701226,2.92412,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,82,1]",1.52117005788423,1.49756,1.51198341825465,186.5,0.95,0.857319,2.14172,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,82,1]",1.71894057684631,1.68807,1.62461270114023,259.4,0.95,1.01709,2.42867,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,82,1]",1.44560537724551,1.38545,1.23466734372712,232,0.95,0.798359,2.48274,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,82,1]",2.17951564870259,2.14771,2.10660284370209,301,0.95,1.47172,2.904,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,82,1]",2.33420202994012,2.25423,2.0845119087021,141.9,0.95,1.33769,3.72105,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,82,1]",2.58329934131737,2.54297,2.49389250909822,287,0.95,1.67643,3.51848,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,82,1]",2.72563576846307,2.67748,2.57897160151102,273.4,0.95,1.89632,3.85283,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,82,1]",2.81498948103792,2.6966,2.51802182552649,279.4,0.95,1.46615,4.23429,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,82,1]",3.76310806387226,3.70843,3.69490790053671,367.4,0.95,2.68712,5.04393,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,83,1]",1.09783016966068,1.08494,1.08034766526269,312.2,0.95,0.699778,1.4674,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,83,1]",1.46359011576846,1.43059,1.42490353285989,279.9,0.95,0.6498,2.49948,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,83,1]",1.37399029740519,1.33217,1.27146264314337,272,0.95,0.79835,1.97436,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,83,1]",1.5475481756487,1.51675,1.41748680459948,288.9,0.95,0.984861,2.14356,NA,NA,NA,NA,NA,NA,NA
